Date	SPX Index	RACE IM Equity	RACE US Equity	F US Equity	AAPL US Equity	NOKIA FH Equity	EURUSD Curncy
44112	3446.83	154.55	181.32	7.35	114.97	3.3235	1.1759
44113	3477.13	154.85	182.84	7.25	116.97	3.44	1.1826
44117	3511.93	157.35	184.19	7.76	121.1	3.4385	1.1746
44118	3488.67	157.6	185.76	7.57	121.19	3.4655	1.1746
44119	3483.34	158.45	187.71	7.62	120.71	3.42	1.1708
44120	3483.81	163.85	192.52	7.67	119.02	3.4155	1.1718
44123	3426.92	162.85	189.37	7.59	115.98	3.5445	1.1769
44124	3443.12	162.8	192.54	7.74	117.51	3.572	1.1822
44125	3435.56	159.8	189.93	7.85	116.87	3.5665	1.1861
44126	3453.49	161	190.1	8.21	115.75	3.567	1.1818
44127	3465.39	160.5	189.97	8.16	115.04	3.601	1.186
44130	3400.97	156.35	185.42	8.03	115.05	3.563	1.181
44131	3390.68	156.95	185.34	7.92	116.6	3.5625	1.1796
44132	3271.03	151.85	177.12	7.7	111.2	3.447	1.1746
44133	3310.11	152.85	178.57	7.9	115.32	2.81	1.1674
44134	3269.96	153.15	178.42	7.73	108.86	2.9	1.1647
44137	3310.24	157.2	183.18	7.71	108.77	2.821	1.1641
44138	3369.16	168.3	196.01	7.88	110.44	2.875	1.1715
44139	3443.44	172.15	202.2	7.64	114.95	2.9275	1.1726
44140	3510.45	174.55	207.09	7.99	119.03	3.0075	1.1826
44141	3509.44	174.8	208	7.79	118.69	2.928	1.1874
44144	3550.5	178.55	205.8	8.2	116.32	3.09	1.1813
44145	3545.53	173.1	204.6	8.38	115.97	3.1115	1.1815
44147	3537.01	176.35	205.48	8.21	119.21	3.185	1.1806
44148	3585.15	174.5	206.69	8.54	119.26	3.193	1.1834
44151	3626.91	175	207.67	8.8	120.3	3.242	1.1852
44152	3609.53	177.2	210.35	8.75	119.39	3.2765	1.1862
44153	3567.79	179.75	214.03	8.82	118.03	3.301	1.1853
44154	3581.87	179.95	214.17	8.82	118.64	3.2515	1.1875
44155	3557.54	178.5	209.74	8.74	117.34	3.306	1.1857
44158	3577.59	176.5	209.96	8.86	113.85	3.3055	1.1841
44159	3635.41	177.85	210.3	9.45	115.17	3.4	1.1892
44160	3629.65	177.4	212.39	9.08	116.03	3.416	1.1917
44162	3638.35	178.55	212.74	9.09	116.59	3.418	1.1963
44165	3621.63	176.8	211.11	9.08	119.05	3.3475	1.1927
44166	3662.45	177.15	214.39	9.24	122.72	3.3365	1.2071
44167	3669.01	177.4	214.77	9.2	123.08	3.3115	1.2115
44168	3666.72	177.8	215.35	9.21	122.94	3.3	1.2144
44169	3699.12	174.2	210.34	9.34	122.25	3.2905	1.2121
44172	3691.96	174.05	210.66	9.22	123.75	3.3355	1.2109
44173	3702.25	174.65	214	9.25	124.38	3.438	1.2104
44174	3672.82	179.55	214.95	9.45	121.78	3.4715	1.2081
44175	3668.1	176.2	213.93	9.12	123.24	3.44	1.2138
44176	3663.46	176.75	214.89	9.02	122.41	3.2965	1.2112
44179	3647.49	178.9	216.4	8.91	121.78	3.272	1.2144
44180	3694.62	181.6	221.03	9.15	127.88	3.3315	1.2151
44181	3701.17	182.45	222.19	9.04	127.81	3.268	1.22
44182	3722.48	183.5	223.73	9.08	128.7	3.289	1.2268
44183	3709.41	184.15	225.73	8.95	126.655	3.2465	1.2257
44186	3694.92	181.55	224.64	8.93	128.23	3.133	1.2244
44187	3687.26	186.25	227.54	8.79	131.88	3.1565	1.2163
44188	3690.01	186.65	225.34	8.99	130.96	3.179	1.2187
44189	3703.06	186.65	225.53	8.86	131.97	3.179	1.2187
44193	3735.36	187.05	228.61	8.89	136.69	3.173	1.2216
44194	3727.04	189.05	229.64	8.82	134.87	3.206	1.2249
44195	3732.04	188.65	229.69	8.86	133.72	3.151	1.2298
44196	3756.07	188.65	229.52	8.79	132.69	3.151	1.2216
44200	3700.65	187.6	227.01	8.52	129.41	3.1645	1.2248
44201	3726.86	183.8	226.08	8.65	131.01	3.2055	1.2298
44202	3748.14	181.25	221.75	8.84	126.6	3.2055	1.2327
44203	3803.79	179.7	222.1	9.06	130.92	3.2335	1.2272
44204	3824.68	180.25	217.97	9	132.05	3.188	1.2218
44207	3799.61	179.75	217.96	9.3	128.98	3.1455	1.2151
44208	3801.19	179.5	217.96	9.78	128.8	3.249	1.2207
44209	3809.84	180.7	221.69	9.78	130.89	3.2225	1.2157
44210	3795.54	180.65	216.16	10.17	128.91	3.3825	1.2155
44211	3768.25	176.05	210.07	9.83	127.14	3.3525	1.2082
44215	3798.91	172.9	210.43	10.02	127.83	3.3045	1.2129
44216	3851.85	175.6	213.65	10.86	132.03	3.4255	1.2106
44217	3853.07	177.05	216.14	11.53	136.87	3.4255	1.2164
44218	3841.47	174.85	212.07	11.52	139.07	3.3905	1.2171
44221	3855.36	173.75	210.16	11.29	142.92	3.8285	1.2139
44222	3849.62	172.8	208.5	11.19	143.16	3.865	1.216
44223	3750.77	171.55	207.25	10.79	142.06	4.4	1.2111
44224	3787.38	171.1	206.98	10.72	137.09	3.817	1.2122
44225	3714.24	172.25	208.18	10.53	131.96	3.964	1.2136
44228	3773.86	176.4	216.99	10.83	134.14	3.9495	1.206
44229	3826.31	171.15	207.79	10.86	134.99	3.74	1.2044
44230	3830.17	164.9	200	11.2	133.94	3.787	1.2036
44231	3871.74	169.35	201.33	11.37	137.39	3.7	1.1964
44232	3886.83	168.1	202.68	11.51	136.76	3.5795	1.2046
44235	3915.59	172	208.68	11.56	136.91	3.5425	1.205
44236	3911.23	172.3	209.18	11.93	136.01	3.499	1.2119
44237	3909.88	171.4	207.15	11.76	135.39	3.451	1.2118
44238	3916.38	168.8	204.93	11.45	135.13	3.425	1.213
44239	3934.83	168.75	205.35	11.45	135.37	3.4765	1.212
44243	3932.59	167.15	201.97	11.54	133.19	3.435	1.2106
44244	3931.33	166	199.93	11.48	130.84	3.4015	1.2038
44245	3913.97	163.85	199.45	11.43	129.71	3.4185	1.2092
44246	3906.71	163.75	198.29	11.58	129.87	3.3945	1.2119
44249	3876.5	162.25	196.72	11.7	126	3.34	1.2157
44250	3881.37	161.2	196.81	11.62	125.86	3.2865	1.215
44251	3925.43	161.05	196.41	12.27	125.35	3.286	1.2166
44252	3829.34	159.65	194.83	11.76	120.99	3.438	1.2175
44253	3811.15	161.5	197.38	11.7	121.26	3.3	1.2075
44256	3901.82	164.15	197.7	11.98	127.79	3.366	1.2049
44257	3870.29	162.05	196.48	12.55	125.12	3.3825	1.2091
44258	3819.72	160.75	191.45	12.17	122.06	3.349	1.2063
44259	3768.47	157.4	187.78	11.93	120.13	3.287	1.1969
44260	3841.94	154.7	188.9	12.27	121.42	3.23	1.1915
44263	3821.35	161.2	188.52	12.65	116.36	3.3295	1.1847
44264	3875.44	162.9	193.03	12.57	121.085	3.395	1.1901
44265	3898.81	162.2	191.83	12.91	119.98	3.4	1.1929
44266	3939.34	164.25	196.82	12.81	121.96	3.48	1.1986
44267	3943.34	162.3	195.81	13.37	121.03	3.5045	1.1953
44270	3968.94	163.6	195.63	13.2	123.99	3.621	1.1929
44271	3962.71	165.1	196.62	12.49	125.57	3.624	1.1903
44272	3974.12	163.7	197.54	12.69	124.76	3.576	1.1979
44273	3915.46	163.25	194.65	12.49	120.53	3.372	1.1915
44274	3913.1	164.1	197.06	12.83	119.99	3.43	1.1904
44277	3940.59	172.1	208.06	12.85	123.39	3.443	1.1933
44278	3910.52	172.5	202.82	12.21	122.54	3.4265	1.1849
44279	3889.14	169.55	200.35	12.14	120.09	3.385	1.1813
44280	3909.52	169.75	203.95	12.32	120.59	3.3905	1.1764
44281	3974.54	173.4	204.26	12.3	121.21	3.451	1.1794
44284	3971.09	172.9	204.43	12.15	121.39	3.463	1.1765
44285	3958.55	175.2	208.77	12.46	119.9	3.4135	1.1717
44286	3972.89	178.35	209.28	12.25	122.15	3.4045	1.173
44287	4019.87	178.05	208.04	12.17	123	3.464	1.1777
44291	4077.91	178.05	213.52	12.7	125.9	3.464	1.1813
44292	4073.94	176.3	209.19	12.92	126.21	3.4325	1.1876
44293	4079.95	175.4	208.8	12.73	127.9	3.43	1.1868
44294	4097.17	175.2	209.17	12.51	130.36	3.435	1.1914
44295	4128.8	174	209.2	12.51	132.995	3.4835	1.1899
44298	4127.99	176.1	211.98	12.38	131.24	3.4725	1.1911
44299	4141.59	176.35	210.2	12.2	134.43	3.4935	1.1948
44300	4124.66	174.15	207.42	12.24	132.03	3.5025	1.198
44301	4170.42	175.8	210.95	12.24	134.5	3.5	1.1967
44302	4185.47	176.9	212	12.23	134.16	3.5135	1.1983
44305	4163.26	175.15	212.2	12.11	134.84	3.5185	1.2037
44306	4134.94	172.85	209.85	11.45	133.11	3.469	1.2036
44307	4173.42	177.05	214.75	11.73	133.5	3.5295	1.2035
44308	4134.98	177.9	213.08	11.94	131.94	3.5515	1.2015
44309	4180.17	178	215.9	12.22	134.32	3.5085	1.2097
44312	4187.62	179.35	218.05	12.27	134.72	3.531	1.2086
44313	4186.72	180.7	218.95	12.49	134.39	3.508	1.2091
44314	4183.18	179.8	217.58	12.43	133.58	3.5695	1.2126
44315	4211.47	178.6	216.45	11.26	133.48	3.87	1.2121
44316	4181.17	178.15	213.39	11.54	131.46	3.9425	1.202
44319	4192.66	182.7	217.98	11.63	132.54	4.0855	1.2064
44320	4164.66	168.05	202.98	11.41	127.85	3.9265	1.2014
44321	4167.59	170.65	203.25	11.61	128.1	4.035	1.2005
44322	4201.62	165.85	200.11	11.74	129.74	4.0635	1.2065
44323	4232.6	165.5	200.5	11.82	130.21	4.2665	1.2166
44326	4188.43	165.25	199.56	11.71	126.85	4.1815	1.2129
44327	4152.1	162.5	197.88	11.58	125.91	4.0605	1.2148
44328	4063.04	163.7	195.57	11.33	122.77	4.011	1.2072
44329	4112.5	162.75	197.24	11.55	124.97	4.011	1.2081
44330	4173.85	163.25	198.65	11.84	127.45	4.0465	1.2141
44333	4163.29	165.25	201.65	12.15	126.27	4.09	1.2152
44334	4127.83	167.7	203.58	12.14	124.85	4.15	1.2222
44335	4115.68	166	202.75	12.11	124.69	4.109	1.2175
44336	4159.12	169.75	208.1	12.49	127.31	4.1795	1.2228
44337	4155.86	173.15	211.23	13.33	125.43	4.198	1.2182
44340	4197.05	174.05	212.22	13.06	127.1	4.16	1.2216
44341	4188.13	174.2	213.01	12.81	126.9	4.11	1.225
44342	4195.99	174.15	212.52	13.9	126.85	4.106	1.2192
44343	4200.88	173.2	210	14.88	125.28	4.12	1.2195
44344	4204.11	173.1	210.91	14.53	124.61	4.28	1.2192
44348	4202.04	173.4	212.7	14.81	124.28	4.2525	1.2213
44349	4208.12	174.35	214.41	14.91	125.06	4.44	1.2211
44350	4192.85	177.9	215.43	15.99	123.54	4.548	1.2127
44351	4229.89	178.95	216.88	15.97	125.89	4.511	1.2167
44354	4226.52	180.3	219.37	15.88	125.9	4.53	1.219
44355	4227.26	179.55	218.82	15.63	126.74	4.6005	1.2173
44356	4219.55	174.8	212.18	15.48	127.13	4.577	1.218
44357	4239.18	173.9	211.65	15.11	126.11	4.501	1.217
44358	4247.44	174	211.31	15.28	127.35	4.512	1.2109
44361	4255.15	168.25	205.28	14.87	130.48	4.529	1.212
44362	4246.59	167.85	204.5	15	129.64	4.444	1.2126
44363	4223.7	166.4	202.75	15.02	130.15	4.376	1.1995
44364	4221.86	169.6	200.92	14.77	131.79	4.388	1.1907
44365	4166.45	169.1	200.09	14.52	130.46	4.347	1.1864
44368	4224.79	170.55	202.18	14.78	132.3	4.333	1.1919
44369	4246.44	168.7	201.49	14.91	133.98	4.334	1.194
44370	4241.84	167.3	200.11	15.42	133.7	4.29	1.1926
44371	4266.49	169.75	203.28	15.26	133.41	4.3335	1.1932
44372	4280.7	170.45	204.22	15.19	133.11	4.3335	1.1935
44375	4290.61	171.6	205.42	14.96	134.78	4.583	1.1925
44376	4291.8	173.5	206.87	15.01	136.33	4.551	1.1897
44377	4297.5	174	206.05	14.86	136.96	4.5155	1.1858
44378	4319.94	171.7	203.56	14.91	137.27	4.5545	1.185
44379	4352.34	173.95	206.79	14.93	139.96	4.576	1.1865
44383	4343.54	174.4	205.86	14.5	142.02	4.6085	1.1824
44384	4358.13	174.85	207.03	14.23	144.57	4.6075	1.179
44385	4320.82	173.7	205.66	14.06	143.24	4.583	1.1845
44386	4369.55	176	209.08	14.48	145.11	4.6545	1.1876
44389	4384.63	177.3	209.58	14.61	144.5	4.622	1.1861
44390	4369.21	177.25	209.66	14.42	145.64	4.9925	1.1776
44391	4374.3	177.9	210.32	14.25	149.15	5.02	1.1837
44392	4360.03	173.7	206.84	14.01	148.48	4.878	1.1812
44393	4327.16	175.85	206.89	13.61	146.39	4.9295	1.1806
44396	4258.49	173.5	204.11	13.28	142.45	4.7855	1.18
44397	4323.06	172.45	204.14	13.91	146.15	4.907	1.1781
44398	4358.69	174.65	205.61	14.19	145.4	4.9985	1.1794
44399	4367.48	174.9	207.21	13.91	146.8	4.9105	1.1771
44400	4411.79	179.2	212.11	13.82	148.56	4.9565	1.1771
44403	4422.3	179.5	211.99	14.03	148.99	4.9785	1.1803
44404	4401.46	178.05	211.39	13.79	146.77	4.905	1.1817
44405	4400.64	179.4	212.24	13.86	144.98	4.9455	1.1845
44406	4419.15	180.95	216.24	14.39	145.64	5.175	1.1887
44407	4395.26	183.85	218.29	13.95	145.86	5.171	1.187
44410	4387.16	180.4	212.15	13.91	145.52	5.211	1.187
44411	4423.15	175.65	211.3	14.02	147.36	5.28	1.1864
44412	4402.66	178.3	211.74	13.32	146.95	5.334	1.1837
44413	4429.1	184.25	219.42	13.71	147.06	5.269	1.1834
44414	4436.52	187.55	219.46	13.8	146.14	5.25	1.1762
44417	4432.35	188.7	222.12	13.75	146.09	5.241	1.1737
44418	4436.75	188.7	221.2	13.82	145.6	5.196	1.172
44419	4447.7	190.5	224.04	13.93	145.86	5.155	1.1739
44420	4460.83	190.7	223.25	13.9	148.89	5.133	1.173
44421	4468	192.1	225.88	13.59	149.1	5.205	1.1797
44424	4479.71	190.9	225.87	13.46	151.12	5.168	1.1778
44425	4448.08	189.3	219.25	12.99	150.19	5.165	1.171
44426	4400.27	187.45	218.35	13	146.36	5.157	1.1711
44427	4405.8	182.2	213.16	12.67	146.7	5.061	1.1675
44428	4441.67	181.5	214.12	12.57	148.19	5.091	1.1698
44431	4479.53	183.65	217.14	12.73	149.71	5.151	1.1745
44432	4486.23	183.3	215.09	13.08	149.62	5.143	1.1756
44433	4496.19	184.25	217.98	13.17	148.36	5.2	1.1772
44434	4470	182.9	214.64	12.9	147.54	5.17	1.1752
44435	4509.37	183.1	216.32	13.31	148.6	5.164	1.1795
44438	4528.79	184.15	217.59	13.05	153.12	5.172	1.1797
44439	4522.68	183.7	217.4	13.03	151.83	5.08	1.1809
44440	4524.09	184.75	217.47	13.11	152.51	5.092	1.1839
44441	4536.95	185.3	219.52	13.01	153.65	5.15	1.1875
44442	4535.43	184.3	218.78	12.89	154.3	5.12	1.188
44446	4520.03	186.05	220.53	12.95	156.69	5.126	1.184
44447	4514.07	186.35	219.34	13.03	155.11	5.05	1.1816
44448	4493.28	187.25	219.55	12.76	154.07	5.07	1.1825
44449	4458.58	186	219.1	12.68	148.97	5.019	1.1814
44452	4468.73	184.4	219.29	12.99	149.55	4.9485	1.1811
44453	4443.05	187.8	220.78	12.86	148.12	4.9155	1.1803
44454	4480.7	187.2	221.48	13.22	149.03	4.787	1.1817
44455	4473.75	187.6	218.86	13.4	148.79	4.813	1.1767
44456	4432.99	184.4	216.39	13.55	146.06	4.699	1.1725
44459	4357.73	181.65	213.17	12.82	142.94	4.654	1.1726
44460	4354.19	183.6	214.71	12.77	143.43	4.6255	1.1726
44461	4395.64	183.7	215.84	13.23	145.85	4.77	1.1687
44462	4448.98	184.3	217.12	13.71	146.83	4.801	1.1739
44463	4455.48	184.75	217.46	13.78	146.92	4.805	1.172
44466	4443.11	184.45	216.55	14.16	145.37	4.8465	1.1695
44467	4352.63	180.85	211.31	14.31	141.91	4.71	1.1683
44468	4359.46	180.4	209.38	14.3	142.83	4.7335	1.1598
44469	4307.54	180.95	209.12	14.16	141.5	4.759	1.158
44470	4357.04	179.75	209.19	14.16	142.65	4.7465	1.1596
44473	4300.46	177.6	207.24	14.35	139.14	4.768	1.1621
44474	4345.72	180.65	209.71	14.29	141.11	4.9235	1.1598
44475	4363.55	179.15	207.58	14.12	142	4.9	1.1556
44476	4399.76	183.05	211.22	14.89	143.29	5.03	1.1552
44477	4391.34	184.5	212.9	15.12	142.9	5.075	1.1569
44481	4350.65	187.45	215.62	15.64	141.51	5.064	1.153
44482	4363.8	185.1	214.05	15.51	140.91	5.092	1.1594
44483	4438.26	189.3	223.34	15.45	143.76	5.164	1.1597
44484	4471.37	192.15	224.42	15.7	144.84	5.17	1.1601
44487	4486.46	191.25	222.4	15.56	146.55	5.165	1.161
44488	4519.63	193.4	224.69	15.42	148.76	5.1	1.1633
44489	4536.19	192.05	223.04	16.04	149.26	5.086	1.1651
44490	4549.78	193	224.61	16.55	149.48	5.142	1.1623
44491	4544.9	191.65	223	16.28	148.69	5.109	1.1643
44494	4566.48	199.5	231.01	16	148.64	4.9815	1.1608
44495	4574.79	200.3	230	15.94	149.32	4.9335	1.1596
44496	4551.68	199	231.44	15.51	148.85	5.034	1.1603
44497	4596.42	203.5	235.06	16.86	152.57	5.024	1.1681
44498	4605.38	205	237.17	17.08	149.8	4.97	1.1558
44501	4613.67	210.6	239.74	17.95	148.96	4.919	1.1606
44502	4630.65	213.1	248.81	18.01	150.02	4.84	1.1579
44503	4660.57	221.6	255.68	18.63	151.49	4.98	1.1612
44504	4680.06	223.7	257.33	19.42	150.96	4.976	1.1554
44505	4697.53	228.8	262.52	19.29	151.28	5.017	1.1567
44508	4701.7	226.5	260.73	20.15	150.44	5.12	1.1587
44509	4685.25	221.7	256.67	20.12	150.81	5.05	1.1593
44510	4646.71	222.1	252.98	19.36	147.92	5.026	1.1479
44512	4682.85	228	258.57	19.5	149.99	5.002	1.1445
44515	4682.8	227.2	258.85	19.86	150	4.9405	1.1368
44516	4700.9	228.7	257.89	19.79	151	4.9555	1.132
44517	4688.67	236.1	266.28	19.96	153.49	5.075	1.1319
44518	4704.54	234.5	265.8	19.56	157.87	5.07	1.1371
44519	4697.96	239.7	271.31	19.39	160.55	5.217	1.129
44522	4682.94	246.3	275.3	20.48	161.02	5.173	1.1237
44523	4690.7	237	266.96	20.2	161.41	5.09	1.1248
44524	4701.46	237.3	268.33	20.25	161.94	5.166	1.1199
44526	4594.62	231.4	262.71	19.75	156.81	4.918	1.1317
44529	4655.27	235.8	265.77	19.67	160.24	5.019	1.1291
44530	4567	231.7	260.46	19.19	165.3	4.9145	1.1338
44531	4513.04	232.5	256.86	19.58	164.77	5.106	1.132
44532	4577.1	230.5	262.48	19.87	163.76	5.02	1.1301
44533	4538.43	229.3	258.81	19.14	161.84	5.067	1.1315
44536	4591.67	230.5	258.53	19.22	165.32	5.067	1.1285
44537	4686.75	237.5	265.9	19.96	171.18	5.259	1.1267
44538	4701.21	234.8	267.07	19.81	175.08	5.197	1.1343
44539	4667.45	232.8	260.25	19.57	174.56	5.369	1.1293
44540	4712.02	229.2	261.3	21.45	179.45	5.319	1.1313
44543	4668.97	229.3	258.4	20.43	175.74	5.321	1.1284
44544	4634.09	225	253.31	20.05	174.33	5.279	1.1259
44545	4709.85	229.1	260.47	20.19	179.3	5.34	1.1289
44546	4668.67	228.9	256.58	20.35	172.26	5.437	1.133
44547	4620.64	227.3	252.51	19.77	171.14	5.397	1.124
44550	4568.02	220	249.6	19.42	169.75	5.255	1.1279
44551	4649.23	220.4	249.02	19.61	172.99	5.273	1.1285
44552	4696.56	221.4	250.7	20.14	175.64	5.393	1.1326
44553	4725.79	223.7	253.46	20.25	176.28	5.536	1.1327
44557	4791.19	226.4	258.14	20.8	180.33	5.628	1.1328
44558	4786.35	227.6	257.5	20.76	179.29	5.627	1.131
44559	4793.06	225.8	257.8	20.56	179.38	5.569	1.1349
44560	4778.73	227.5	256.83	20.47	178.2	5.574	1.1325
44561	4766.18	227.5	258.82	20.77	177.57	5.574	1.137
44564	4796.56	228.2	259.49	21.77	182.01	5.576	1.1297
44565	4793.54	235.1	269.19	24.31	179.7	5.542	1.1287
44566	4700.58	236.9	262.79	23.66	174.92	5.613	1.1314
44567	4696.05	229.2	261.58	24.46	172	5.613	1.1297
44568	4677.03	225.1	257.02	24.44	172.17	5.424	1.136
44571	4670.29	221	254.22	23.85	172.19	5.45	1.1326
44572	4713.07	223.9	254.34	24.35	175.08	5.436	1.1367
44573	4726.35	226.4	258.41	24.47	175.53	5.418	1.1442
44574	4659.03	222	251.01	25.02	172.19	5.248	1.1455
44575	4662.85	213.4	245.39	25.19	173.07	5.125	1.1411
44579	4577.11	209	236.65	24.38	169.8	5.166	1.1325
44580	4532.76	210.8	239.08	22.45	166.23	5.112	1.1343
44581	4482.73	214.1	236.6	21.65	164.51	5.13	1.1312
44582	4397.94	207.6	232.31	20.65	162.41	5.04	1.1344
44585	4410.13	197.95	231.72	20.39	161.62	4.7965	1.1326
44586	4356.45	200.5	226.66	19.98	159.78	4.9415	1.1301
44587	4349.93	203.5	226.26	19.91	159.69	5.046	1.124
44588	4326.51	200.4	221.12	19.55	159.22	5.102	1.1145
44589	4431.85	200.5	226.98	19.54	170.33	5.083	1.1151
44592	4515.55	202.9	230.96	20.3	174.78	5.247	1.1235
44593	4546.54	207.1	235.49	20.66	174.61	5.298	1.1272
44594	4589.38	210.4	238.41	20.63	175.84	5.283	1.1305
44595	4477.44	202.6	229.53	19.89	172.9	5.17	1.144
44596	4500.53	200	230.13	17.96	172.39	5.006	1.1449
44599	4483.87	197.25	225.52	17.89	171.66	5.049	1.1442
44600	4521.54	197.3	227.09	17.72	174.83	5.015	1.1415
44601	4587.18	203.5	233.8	18.35	176.28	5.065	1.1425
44602	4504.08	198.65	224.5	18.08	172.12	5.051	1.1428
44603	4418.64	194.95	218.17	17.55	168.64	5.005	1.135
44606	4401.67	193.8	218.21	17.46	168.88	4.8755	1.1307
44607	4471.07	198.6	224.24	18.08	172.79	4.9325	1.1359
44608	4475.01	195.65	224.07	18.01	172.55	5.109	1.1373
44609	4380.26	196.75	220.97	17.54	168.88	5.092	1.1361
44610	4348.87	194.5	220.38	18.04	167.3	5.025	1.1322
44614	4304.76	191.7	216.43	17.29	164.32	4.9185	1.1325
44615	4225.5	192.25	215.3	16.95	160.07	4.853	1.1307
44616	4288.7	188.25	215.55	17.15	162.74	4.7455	1.1192
44617	4384.65	190.45	213.42	17.83	164.85	4.872	1.1268
44620	4373.94	192.75	215.31	17.56	165.12	4.8375	1.1219
44621	4306.26	189.3	208.48	16.7	163.2	4.7405	1.1125
44622	4386.54	188.45	210.06	18.1	166.56	4.833	1.1119
44623	4363.49	185.4	203.74	17.6	166.23	4.5695	1.1066
44624	4328.87	180.6	198.41	16.85	163.17	4.4245	1.0928
44627	4201.09	170.35	183.25	15.97	159.3	4.329	1.0854
44628	4170.7	165	181.48	16.03	157.44	4.316	1.0899
44629	4277.88	179.7	197.72	16.37	162.95	4.4665	1.1076
44630	4259.52	173	192.96	16.33	158.52	4.415	1.0986
44631	4204.31	175.5	190.45	16.04	154.73	4.5025	1.0912
44634	4173.11	177.95	192.93	15.74	150.62	4.6615	1.094
44635	4262.45	177.9	195.2	16.06	155.09	4.6595	1.0956
44636	4357.86	187.1	208.9	16.58	159.59	4.7715	1.1035
44637	4411.67	188.3	209.53	16.58	160.62	4.8275	1.1091
44638	4463.12	189.05	209.61	16.86	163.98	4.8505	1.1051
44641	4461.18	188.4	207.54	16.48	165.38	4.863	1.1016
44642	4511.61	193.2	212.39	17.09	168.82	4.9	1.1029
44643	4456.24	190.35	207.88	16.68	170.21	4.876	1.1004
44644	4520.16	193.5	213.12	16.83	174.07	4.8805	1.0997
44645	4543.06	192.1	213.34	16.47	174.72	4.883	1.0983
44648	4575.52	195.75	214.44	16.67	175.6	4.916	1.0985
44649	4631.6	200.1	222.89	17.75	178.96	5.013	1.1086
44650	4602.45	200.9	221.19	17.27	177.77	5.035	1.1159
44651	4530.41	198.7	218.09	16.91	174.61	4.9855	1.1067
44652	4545.86	199.55	221.08	16.65	174.31	5.045	1.1043
44655	4582.64	209.5	231.43	16.66	178.44	5.107	1.0972
44656	4525.12	207.7	225.78	15.82	175.06	5.112	1.0905
44657	4481.15	201.4	220.2	15.39	171.83	4.9925	1.0896
44658	4500.21	200.1	221.4	14.96	172.14	4.983	1.0879
44659	4488.28	203.2	219.51	15.05	170.09	5.025	1.0877
44662	4412.53	201.6	220.76	15.28	165.75	4.9375	1.0884
44663	4397.45	206.6	221.71	15.36	167.66	4.8675	1.0828
44664	4446.59	205.2	223.47	15.51	170.4	4.874	1.0888
44665	4392.59	206.8	219.99	15.48	165.29	4.85	1.0828
44669	4391.69	206.8	220.5	15.67	165.07	4.85	1.0782
44670	4462.21	205.6	222.85	16.15	167.4	4.861	1.0788
44671	4459.45	205.1	221.64	16.05	167.23	4.9415	1.0853
44672	4393.66	204.2	216.89	15.7	166.42	4.9835	1.0834
44673	4271.78	197.05	210.46	15.13	161.79	4.8675	1.079
44676	4296.12	195.6	213.37	15.19	162.88	4.815	1.0713
44677	4175.2	192.55	205.79	14.71	156.8	4.855	1.0638
44678	4183.96	197.75	207.89	14.85	156.57	4.8105	1.0557
44679	4287.5	201.4	214.04	14.62	163.64	4.659	1.0499
44680	4131.93	203	209.74	14.16	157.65	4.8705	1.0545
44683	4155.38	198.55	210.56	14.27	157.96	4.841	1.0507
44684	4175.48	203.9	214.23	14.56	159.48	4.969	1.0521
44685	4300.17	192.55	211.75	14.98	166.02	4.9155	1.0622
44686	4146.87	191.9	202.06	14.53	156.77	4.8595	1.0542
44687	4123.34	188.1	197.86	14.21	157.28	4.7675	1.0551
44690	3991.24	182	190.56	13.37	152.06	4.5595	1.0561
44691	4001.05	179.45	190.71	13.35	154.51	4.5315	1.0529
44692	3935.18	184.1	188.5	12.83	146.5	4.614	1.0513
44693	3930.08	182.2	188.99	12.44	142.56	4.5285	1.038
44694	4023.89	186.9	193.91	13.5	147.11	4.6985	1.0412
44697	4008.01	180.4	187.61	13.05	145.54	4.706	1.0434
44698	4088.85	182.8	192.37	13.53	149.24	4.758	1.055
44699	3923.68	177.05	183.17	12.78	140.82	4.7195	1.0464
44700	3900.79	177.1	188.44	12.85	137.35	4.584	1.0588
44701	3901.36	179.4	189.48	12.5	137.59	4.608	1.0564
44704	3973.75	177.8	189.66	12.83	143.11	4.6395	1.0691
44705	3941.48	176.5	190.52	12.42	140.36	4.5625	1.0736
44706	3978.73	178.35	191.04	12.71	140.52	4.637	1.0681
44707	4057.84	183.8	197.02	13.12	143.78	4.637	1.0725
44708	4158.24	187.2	201.86	13.63	149.64	4.816	1.0735
44712	4132.15	181.4	194.97	13.68	148.84	4.681	1.0734
44713	4101.23	177.65	189.17	13.55	148.71	4.662	1.065
44714	4176.82	181.25	197.88	13.89	151.21	4.688	1.0747
44715	4108.54	177.7	189.71	13.5	145.38	4.6885	1.0719
44718	4121.43	180.55	193.27	13.46	146.14	4.734	1.0696
44719	4160.68	177.05	191.16	13.74	148.71	4.7105	1.0703
44720	4115.77	180.9	191.87	13.53	147.96	4.705	1.0716
44721	4017.82	176.5	187.45	13.28	142.64	4.6365	1.0617
44722	3900.86	173.65	181.82	12.75	137.13	4.499	1.0519
44725	3749.63	166.2	171.51	11.81	131.88	4.455	1.0409
44726	3735.48	162.65	168.75	12.2	132.76	4.52	1.0416
44727	3789.99	168	176.87	12.27	135.43	4.559	1.0444
44728	3666.77	166.8	174.06	11.25	130.06	4.441	1.0549
